date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
22nd Aug,NGLFINE,1409.10,-66.67,-41.57,65.16,112.00,117.80,139.78,169.86,74.82,1277.57
22nd Aug,JLHL,1407,66.67,-46.80,-66.12,-91.30,-121.09,-117.24,-111.56,-116.94,1466.15
22nd Aug,CREDITACC,1398.60,66.67,83.70,117.47,172.94,175.36,184.06,156.11,158.01,1304.68
22nd Aug,ROLEXRINGS,1386.20,-66.67,-133.33,12.64,-61.44,-105.66,-54.84,-30.74,-50.55,1341.16
22nd Aug,MEDANTA,1384.70,66.67,52.61,29.91,112.42,102.92,138.71,173.45,175.30,1314.04
22nd Aug,NAUKRI,1380.60,-66.67,6.96,81.07,19.52,-49.24,-54.39,-24.92,-44.76,1327.14
22nd Aug,PIXTRANS,1379.40,-66.67,17.59,2.40,-93.87,-170.61,-191.16,-181.25,-111.74,1425.26
22nd Aug,SJS,1378.90,66.67,86.77,112.26,234.19,215.99,145.74,133.78,149.61,1257.09
22nd Aug,BECTORFOOD,1375,-66.67,-61.55,-76.50,-131.01,-68.57,-90.01,-91.55,-88.11,1475.66
22nd Aug,UTIAMC,1369,-66.67,-85.87,39.50,0.735,62.39,81.91,93.91,105.94,1320.15
22nd Aug,GANECOS,1361.30,-66.67,26.89,-29.48,-110.99,-195.45,-174.65,-130.97,-120.03,1440.43
22nd Aug,CPPLUS,1360.45,66.67,98.43,181.53,NaN,NaN,NaN,NaN,NaN,1151.59
22nd Aug,AURIONPRO,1357.80,-66.67,-87.91,-108.99,-85.41,-65.08,-67.79,-68.16,-70.94,1465.22
22nd Aug,PGIL,1355.30,-66.67,-19.68,68.58,-54.14,-72.27,5.69,11.08,4.63,1390.23
22nd Aug,LLOYDSME,1353.70,-66.67,-125.37,-153.65,-144.52,-182.61,-35.49,4.88,17.20,1469.91
22nd Aug,VOLTAS,1353.20,66.67,-43.78,64.22,50.50,78.35,101.00,52.02,33.29,1291.80
22nd Aug,DODLA,1353,-66.67,53.74,103.05,11.37,-9.28,44.49,62.63,79.13,1368.10
22nd Aug,ADANIPORTS,1341.20,-66.67,-100.83,37.01,-63.83,-96.29,-36.62,17.88,36.79,1372.77
22nd Aug,UNITDSPR,1329.90,-66.67,16.52,85.13,-2.42,-62.63,-85.99,-76.34,-81.98,1345.71
22nd Aug,MGL,1325.50,-66.67,-133.33,-51.85,-65.78,-82.71,-73.50,-52.11,-38.22,1377.70
22nd Aug,WEBELSOLAR,1325.40,-66.67,-28.23,-57.27,-33.89,-10.30,-26.08,29.29,20.03,1472.73
22nd Aug,HOMEFIRST,1307.40,66.67,133.33,157.36,-10.37,-14.39,27.91,55.84,68.95,1321.13
22nd Aug,LUXIND,1304.50,-66.67,-133.33,-13.48,-82.95,-135.38,-142.94,-97.64,-100.14,1352.45
22nd Aug,VENUSPIPES,1304,-66.67,-121.04,-131.46,-79.49,-103.48,-57.35,-42.38,-39.97,1401.40
22nd Aug,KIRLPNU,1303.90,66.67,133.33,20.78,-49.05,-74.36,-8.82,23.52,37.05,1362.90
22nd Aug,WHIRLPOOL,1301,-66.67,11.82,67.89,-52.42,-56.34,1.12,40.28,32.35,1324.10
22nd Aug,LGBBROSLTD,1300,-66.67,52.21,126.27,68.37,75.38,64.84,82.65,75.67,1238.50
22nd Aug,KPIL,1300,-66.67,63.29,97.99,158.14,216.50,138.81,123.53,136.27,1219.52
22nd Aug,SANSERA,1297.50,-66.67,-133.33,33.52,-39.20,-77.88,16.11,37.64,44.64,1261.38
22nd Aug,BIRLACORPN,1295.80,66.67,86.57,88.47,-52.50,-72.64,-5.63,27.68,40.99,1354.39
22nd Aug,EXCELINDUS,1291.20,-66.67,59.24,137.22,-23.79,17.59,58.77,74.21,72.36,1301.13
22nd Aug,GODREJIND,1287.60,66.67,24.69,75.12,204.65,87.28,127.29,154.36,129.76,1212.68
22nd Aug,TORNTPOWER,1282,-66.67,-111.24,-102.16,-136.17,-147.75,-154.78,-133.62,-118.94,1344.93
22nd Aug,GRINFRA,1279,66.67,95.89,85.26,84.73,-5.19,38.51,55.42,56.40,1294.46
22nd Aug,DRREDDY,1277.60,66.67,93.52,119.26,86.39,-3.16,39.10,61.25,66.65,1224.24
22nd Aug,KAJARIACER,1274.20,-66.67,-131.12,-55.71,78.62,104.95,110.53,124.29,145.14,1208.24
22nd Aug,THYROCARE,1271.70,-66.67,-133.22,-154.15,8.69,70.17,103.85,122.35,134.69,1422.48
22nd Aug,ZOTA,1266.40,-66.67,-92.26,-42.68,47.08,75.10,99.92,125.17,150.78,1242.47
22nd Aug,UNOMINDA,1265.80,66.67,124.81,90.91,218.59,343.41,210.11,186.89,200.64,1175.22
22nd Aug,PAYTM,1264.60,66.67,109.43,113.29,196.33,195.27,230.54,238.64,262.00,1182.30
22nd Aug,DCMSHRIRAM,1263.50,-66.67,19.00,-66.37,-142.86,-3.04,35.31,57.03,73.07,1357.49
22nd Aug,LODHA,1261,-66.67,-15.17,70.28,-21.56,-72.62,-73.04,-21.90,-5.41,1238.81
22nd Aug,GODREJCP,1257.20,66.67,111.41,149.17,62.71,77.73,43.98,62.24,73.60,1192.23
22nd Aug,SANDESH,1254.90,-66.67,-88.02,-87.83,32.84,88.61,110.66,138.44,30.86,1335.98
22nd Aug,GULFOILLUB,1242.80,-66.67,62.50,105.25,78.66,71.21,89.82,85.85,87.25,1185.57
22nd Aug,GLOBUSSPR,1240.10,66.67,115.15,138.01,68.47,102.26,141.88,164.13,172.03,1281.63
22nd Aug,MAXHEALTH,1234.70,-66.67,45.24,-17.00,-40.78,10.04,47.60,68.47,81.66,1289.25
22nd Aug,CYIENT,1230.10,-66.67,54.32,108.79,1.42,-59.16,-42.57,-35.25,-58.59,1182.02
22nd Aug,ENTERO,1229.90,-66.67,-56.36,5.77,-11.69,45.12,-25.96,-9.82,-24.51,1321.88
22nd Aug,GMMPFAUDLR,1221.10,-66.67,-93.42,-175.64,-237.50,-18.63,22.08,45.50,51.79,1302.33
22nd Aug,WEALTH,1220.80,-66.67,-111.32,-200.23,-12.85,18.57,50.23,68.88,68.52,1174.82
22nd Aug,TRAVELFOOD,1220.60,-66.67,62.29,127.77,NaN,NaN,NaN,NaN,NaN,1109.87
22nd Aug,RRKABEL,1215.80,66.67,93.43,-11.03,-83.83,-150.59,-43.13,10.46,10.86,1298.89
22nd Aug,AXISCADES,1215.70,66.67,89.38,-41.17,-106.74,-61.49,15.27,37.83,56.01,1305.21
22nd Aug,MALLCOM,1211.90,-66.67,-98.63,3.44,-73.20,-17.21,3.33,13.69,-13.61,1292.92
22nd Aug,NIBE,1208.60,66.67,-22.62,-46.00,-121.83,-223.30,-163.89,-57.31,NaN,1363.01
22nd Aug,CHEVIOT,1204,-66.67,64.04,92.13,111.67,78.66,98.06,120.31,91.71,1245.97
22nd Aug,PUNJABCHEM,1202.90,-66.67,-85.04,-87.05,-112.87,-24.53,13.59,48.51,63.06,1341.45
22nd Aug,KPITTECH,1196.60,-66.67,-61.86,-53.93,-72.56,-97.69,-92.28,-78.81,-90.62,1164.64
22nd Aug,GABRIEL,1192.90,-66.67,40.62,83.17,174.23,106.72,128.63,157.92,187.47,1090.28
22nd Aug,EIDPARRY,1178,66.67,90.01,91.71,2.99,65.73,87.31,101.21,114.89,1205.40
22nd Aug,AGIIL,1174.80,66.67,19.01,56.97,161.85,143.58,146.58,170.94,198.92,1111.79
22nd Aug,PEL,1167.70,-66.67,-133.33,-39.51,-88.87,-53.04,3.53,35.41,49.79,1212.52
22nd Aug,KSCL,1165,66.67,90.51,143.98,154.19,-30.27,-58.12,-49.48,-16.26,1065.90
22nd Aug,NESTLEIND,1162.90,-66.67,-1.37,76.54,19.86,-16.06,-32.61,5.64,23.01,1122.65
22nd Aug,RAYMONDLSL,1159.70,-66.67,-69.75,54.51,11.79,15.42,50.53,67.04,-1.22,1098.17
22nd Aug,METROBRAND,1159.50,66.67,70.69,100.39,-36.32,-43.88,-6.41,20.55,5.69,1179.14
22nd Aug,NAZARA,1157,-66.67,-66.92,-132.98,-303.13,-227.44,-62.38,-6.65,10.86,1271.23
22nd Aug,TCI,1156,-66.67,-63.94,69.92,-46.36,3.88,38.65,60.47,71.88,1193.94
22nd Aug,SMSLIFE,1155,66.67,38.10,73.63,-16.96,-48.71,-68.68,-42.95,-52.21,1194.03
22nd Aug,CLEAN,1153.80,-66.67,-90.63,-152.73,-95.98,-121.21,-100.82,-90.33,-103.73,1236.28
22nd Aug,TTKHLTCARE,1149,66.67,126.58,151.90,-68.94,-118.33,-120.32,-95.53,-106.39,1212.87
22nd Aug,INOXINDIA,1145,66.67,81.18,88.43,-41.47,-82.92,-12.82,18.49,37.77,1149.88
22nd Aug,LUMAXTECH,1142.20,66.67,17.98,86.85,58.99,67.07,67.96,82.50,99.81,1023.31
22nd Aug,PVRINOX,1131.20,66.67,102.99,212.34,164.54,220.88,266.01,272.80,191.82,1062.61
22nd Aug,ANURAS,1130.70,-66.67,-58.13,-24.03,-38.97,34.16,56.75,72.26,85.05,1110.97
22nd Aug,INDIGOPNTS,1130,-66.67,-108.97,2.77,-85.72,-32.82,24.37,47.04,24.25,1179.52
22nd Aug,KFINTECH,1126.20,66.67,129.55,73.66,-38.40,-72.68,-41.38,-1.40,7.89,1144.42
22nd Aug,GOODLUCK,1124.50,66.67,83.10,129.02,67.28,61.10,77.91,87.70,104.98,1016.62
22nd Aug,BHARATFORG,1123,-66.67,-126.70,-148.29,-132.88,-133.83,-91.43,-43.90,-39.50,1202.85
22nd Aug,SIGNATURE,1121.90,-66.67,44.70,88.31,-56.03,-106.86,-97.69,-52.59,-51.89,1158.78
22nd Aug,XPROINDIA,1114.60,66.67,-56.91,-113.34,-78.02,-124.18,-53.55,-50.40,-63.89,1175.88
22nd Aug,TATVA,1110,66.67,89.49,115.97,46.22,94.20,113.22,110.95,128.89,1159.97
22nd Aug,BATAINDIA,1104.80,-66.67,-117.31,-45.37,-134.08,-212.14,-265.31,-299.81,-222.66,1069.90
22nd Aug,SABTNL,1096.15,-66.67,-106.60,-18.03,22.79,52.23,79.86,103.73,127.26,1044.72
22nd Aug,STEELCAS,1096,-66.67,-81.03,74.22,-33.87,-31.53,28.18,47.96,64.02,1149.14
22nd Aug,POCL,1094.20,-66.67,66.13,60.90,41.00,85.58,115.69,135.29,161.77,1176.32
22nd Aug,MAITHANALL,1087,-66.67,-127.08,5.26,-54.51,-87.63,-2.44,28.69,42.63,1116.35
22nd Aug,TATACONSUM,1084.10,-66.67,-50.35,62.87,68.41,-7.52,-47.45,12.15,29.22,1050.62
22nd Aug,JUBLPHARMA,1081.30,66.67,-36.78,-17.99,-91.69,-133.71,-6.74,20.94,32.01,1128.17
22nd Aug,UNIMECH,1080,-66.67,25.67,30.41,-78.44,-116.87,-39.08,-8.70,-18.04,1151.17
22nd Aug,360ONE,1077.60,-66.67,-40.85,68.73,-27.46,-42.73,5.71,34.61,36.35,1030.15
22nd Aug,RAMCOCEM,1073.30,-66.67,-62.17,11.97,-95.23,-9.35,33.65,59.89,76.57,1141.78
22nd Aug,AXISBANK,1070.90,-66.67,-133.33,-11.06,-50.08,-86.18,-126.36,-65.36,-30.19,1100.97
22nd Aug,KERNEX,1067.10,66.67,72.55,-44.44,-31.55,-84.44,7.98,32.07,20.73,1048.93
22nd Aug,WAAREERTL,1065.90,66.67,133.33,180.31,-5.33,37.65,46.05,NaN,NaN,1074.06
22nd Aug,SHARDAMOTR,1060.50,-66.67,-34.12,63.60,10.21,54.20,80.02,91.32,108.49,1110.28
22nd Aug,JSWSTEEL,1054.60,-66.67,-133.33,-21.12,65.59,91.95,104.44,100.18,102.34,1035.36
22nd Aug,EXPLEOSOL,1053,66.67,92.57,-28.66,-111.24,-103.71,-16.68,11.12,-0.168,1113.33
22nd Aug,ASALCBR,1052.40,-66.67,-10.51,28.46,-38.90,-58.03,-70.93,-72.25,-79.79,1100.62
22nd Aug,DECCANCE,1052,-66.67,47.11,52.76,55.92,79.79,109.44,138.38,158.41,983.01
22nd Aug,AUROPHARMA,1050.40,66.67,-46.50,-64.28,-111.10,-161.43,-167.72,-150.89,-166.43,1103.15
22nd Aug,GROBTEA,1050,-66.67,-133.33,-134.20,-194.27,-128.04,-14.92,18.74,16.48,1095.92
22nd Aug,NUCLEUS,1045.60,66.67,78.14,147.76,-0.539,-64.42,-25.60,10.59,21.93,1069.86
22nd Aug,IMPAL,1045.20,-66.67,-62.26,52.39,-46.37,-71.19,-25.67,13.63,7.56,1088.23
22nd Aug,FISCHER,1040.80,-66.67,39.13,88.52,149.69,NaN,NaN,NaN,NaN,967.57
22nd Aug,SHANKARA,1032.50,-66.67,-133.33,-98.07,-21.11,40.97,61.08,76.55,92.89,1029.61
22nd Aug,KPRMILL,1028.10,66.67,60.41,109.47,-57.31,-109.56,-101.96,-26.05,-3.99,1049.28
22nd Aug,COSMOFIRST,1020.30,-66.67,-126.75,-111.32,-87.14,-122.67,11.49,33.74,46.38,1000.75
22nd Aug,VIJAYA,1020.30,-66.67,-69.03,-164.42,-92.29,11.10,21.08,21.37,14.99,1083.01
22nd Aug,CHALET,1019.45,66.67,73.92,111.81,219.01,316.01,256.09,211.52,185.98,952.47
22nd Aug,ISGEC,1019,-66.67,-133.33,-48.83,-102.05,-144.91,-145.65,-84.34,-75.89,1071.90
22nd Aug,POLYPLEX,1016.80,-66.67,-133.33,-123.17,-230.47,-147.45,-177.21,-181.94,-181.26,1100.28
22nd Aug,NDRAUTO,1011.90,66.67,-65.31,54.00,-17.73,-10.96,43.89,61.07,75.50,962.89
22nd Aug,WINDLAS,1011.85,66.67,-58.74,18.51,81.18,145.45,101.62,98.88,94.88,959.77
22nd Aug,FACT,1010.55,-66.67,63.21,108.69,196.21,71.85,84.55,82.30,88.93,942.30
22nd Aug,YUKEN,1010,66.67,36.75,16.45,-66.13,-102.06,-2.99,26.95,37.82,1078.50
22nd Aug,ASTRAMICRO,1008.75,66.67,26.05,48.64,95.60,-39.72,3.07,38.28,53.28,951.57
22nd Aug,PREMIERENE,1008.60,-66.67,-69.66,46.42,-45.81,-59.29,-33.28,19.90,16.98,1050.87
22nd Aug,LIQGRWBEES,1004.90,66.67,133.33,126.81,NaN,NaN,NaN,NaN,NaN,1006.77
22nd Aug,HGINFRA,1003,-66.67,31.66,73.81,-56.51,-95.02,-110.80,-105.19,-99.78,1025.31
22nd Aug,SBILIQETF,1002.55,66.67,133.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22nd Aug,DSSL,1000.10,-66.67,49.09,27.28,-47.65,-99.99,-113.36,-101.18,-99.66,1043.42
22nd Aug,JINDALSTEL,997.25,-66.67,-73.04,31.38,80.29,115.65,121.40,124.03,127.69,966.41
22nd Aug,SUNDRMFAST,997,66.67,-28.81,74.97,9.59,-11.57,21.63,45.27,28.95,948.96
22nd Aug,ZYDUSLIFE,988.80,66.67,84.85,69.05,105.36,94.13,85.91,101.83,97.74,952.24
22nd Aug,ARE&M,987.75,-66.67,-1.29,83.10,52.30,29.67,0.180,-8.91,-26.73,947.79
22nd Aug,ACE,985.40,-66.67,-68.36,-2.33,-100.82,-155.73,-197.75,-202.74,-224.28,1016.85
22nd Aug,DATAMATICS,980.20,66.67,118.99,11.82,50.03,96.14,135.06,174.21,215.00,1035.69
22nd Aug,APLLTD,974.60,-66.67,-74.01,36.87,-37.12,-41.64,15.79,41.95,47.20,1003.05
22nd Aug,KAUSHALYA,971.05,-66.67,25.15,96.93,282.21,276.68,306.37,282.79,226.87,955.70
22nd Aug,INTELLECT,967.90,-66.67,45.31,112.21,-54.56,-104.29,-37.41,7.83,19.59,994.64
22nd Aug,GESHIP,967.85,-66.67,-130.22,39.23,22.35,-12.91,34.85,56.22,64.28,939.18
22nd Aug,ALIVUS,963,-66.67,11.00,77.91,-54.88,-103.01,-105.68,-100.10,-99.49,999.16
22nd Aug,BRIGADE,962.50,66.67,92.22,80.55,-61.51,-103.81,-107.61,-70.60,-79.01,1020.63
22nd Aug,ALLDIGI,962.25,66.67,27.33,-79.64,-64.71,6.44,11.11,23.25,16.96,1023.56
22nd Aug,SHARDACROP,961.20,66.67,18.23,-66.83,-5.11,49.26,84.38,96.62,114.10,1049.77
22nd Aug,63MOONS,960.20,-66.67,-118.95,24.55,-57.57,-4.71,43.98,63.46,79.71,1016.65
22nd Aug,SYMPHONY,957.60,-66.67,-89.09,-42.17,-86.01,-149.60,-176.37,-206.81,-203.41,1012.14
22nd Aug,ADANIGREEN,957.20,-66.67,-77.29,57.31,-50.64,-81.30,-44.53,3.44,0.877,977.44
22nd Aug,KRN,955.30,66.67,122.92,166.65,222.68,145.65,158.76,122.04,123.07,833.24
22nd Aug,JYOTICNC,954.60,-66.67,43.79,75.03,-64.34,-93.43,-113.71,-90.78,-88.00,977.25
22nd Aug,POKARNA,950.05,66.67,86.12,100.99,-28.27,-83.46,-58.76,-63.03,-75.85,984.03
22nd Aug,PITTIENG,948.95,-66.67,-60.38,-4.96,-2.80,-54.55,-47.26,-42.37,-55.68,894.30
22nd Aug,KIRLOSENG,948.90,66.67,-57.61,65.06,129.77,133.70,114.45,101.86,100.24,897.96
22nd Aug,HAPPYFORGE,945.50,-66.67,31.61,-30.91,-33.64,-61.78,38.67,56.16,39.95,920.51
22nd Aug,AGI,943.95,66.67,113.67,106.45,54.13,95.23,132.12,137.38,121.03,972.41
22nd Aug,SHYAMMETL,940,-66.67,-108.36,-134.89,-1.56,59.36,80.91,100.20,103.10,933.37
22nd Aug,TATACHEM,938.05,-66.67,-78.25,-91.58,-46.66,2.70,49.67,67.02,59.14,976.58
22nd Aug,FORTIS,934.40,-66.67,-100.61,14.36,100.91,150.40,165.85,170.36,185.38,915.28
22nd Aug,RACLGEAR,931.80,-66.67,42.55,47.30,-15.38,-28.93,19.45,45.55,60.24,944.40
22nd Aug,AHLUCONT,930.80,-66.67,-26.98,-89.16,-99.86,-68.80,-25.57,24.21,41.31,996.34
22nd Aug,MOTILALOFS,929.25,-66.67,-120.04,5.01,41.54,68.57,82.27,89.87,102.95,911.15
22nd Aug,CARBORUNIV,929,-66.67,4.66,81.70,1.21,-30.83,-64.64,-57.73,-65.60,884.82
22nd Aug,SAILIFE,925.90,66.67,97.07,119.69,158.97,207.07,220.18,247.96,261.35,862.51
22nd Aug,JKLAKSHMI,925.05,-66.67,-133.33,35.06,-56.79,20.43,49.36,73.39,91.90,954.65
22nd Aug,WELINV,919.70,-66.67,-85.77,-74.58,-143.94,-145.53,-38.65,-9.99,4.44,973.87
22nd Aug,ADOR,915.55,-66.67,-83.11,-59.12,-119.18,-158.69,-88.73,-42.57,-46.11,994.23
22nd Aug,SEAMECLTD,915,66.67,133.33,128.51,157.45,122.81,36.78,-1.08,-18.21,817.72
22nd Aug,DIAMONDYD,915,-66.67,-81.83,-24.38,-78.46,-130.90,-136.30,-163.01,-177.05,976.47
22nd Aug,RPSGVENT,913,-66.67,-18.55,77.91,-18.22,-24.13,27.66,49.76,37.63,953.96
22nd Aug,INNOVACAP,911.25,66.67,133.33,6.72,28.81,60.96,55.15,60.86,33.66,862.20
22nd Aug,INDIASHLTR,910.65,-66.67,-98.34,-129.91,-67.85,7.59,35.37,65.21,66.63,954.32
22nd Aug,ASTEC,908,66.67,133.33,286.90,21.19,32.32,64.90,85.49,52.94,773.57
22nd Aug,RIIL,904.55,-66.67,3.96,78.34,24.90,-34.69,-6.42,27.19,15.57,863.48
22nd Aug,HATSUN,901,-66.67,-133.33,36.51,-44.41,-95.22,-60.99,-53.96,-70.11,935.95
