date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,FMGOETZE,522,-66.67,-100.66,7.32,-84.22,-36.33,37.23,56.33,71.85,561.09
25th Aug,JSWENERGY,521.45,66.67,-45.21,-111.83,-100.11,0.216,41.99,30.61,36.47,512.06
25th Aug,TDPOWERSYS,520.75,66.67,89.04,103.38,128.69,123.44,94.77,82.84,92.14,529.47
25th Aug,DABUR,518.60,66.67,-61.60,25.42,-14.80,52.07,80.71,94.19,63.42,505.30
25th Aug,AADHARHFC,517.25,66.67,73.75,116.71,121.13,102.17,138.10,155.70,155.08,498.24
25th Aug,VBL,516,66.67,-25.89,62.03,83.31,121.76,72.58,47.98,28.98,522.96
25th Aug,VISHNU,513.50,66.67,80,146.75,58.57,-7.90,33.00,54.01,69.11,523.71
25th Aug,MATRIMONY,513.05,66.67,82.56,6.16,-85.12,-70.79,-22.68,-32.63,-51.08,544.97
25th Aug,MINDACORP,512.85,66.67,83.98,71.34,44.12,-7.57,4.99,0.534,-23.31,483.28
25th Aug,ABDL,511.95,-66.67,-133.33,34.85,87.96,102.94,118.71,122.84,143.44,490.78
25th Aug,SANATHAN,511.90,66.67,133.33,86.74,12.93,55.24,86.22,94.35,98.64,482.37
25th Aug,KALYANKJIL,511.15,66.67,46.67,-61.50,-111.67,-108.29,-101.56,-32.26,-21.15,548.44
25th Aug,KPIGREEN,510,-66.67,-79.43,-56.51,-62.11,6.37,50.92,66.09,79.41,546.79
25th Aug,PRECOT,509.90,66.67,133.33,137.89,-55.30,-86.60,-31.51,3.62,5.60,449.19
25th Aug,UNICHEMLAB,509.55,66.67,45.52,77.25,-72.49,-140.04,-177.36,-177.29,-163.26,549.16
25th Aug,KKCL,507.10,-66.67,-67.42,-23.01,-104.46,-34.24,15.21,31.50,16.86,544.47
25th Aug,TARIL,506.60,66.67,133.33,-16.01,-27.16,7.07,-9.09,24.13,38.22,540.07
25th Aug,CENTENKA,506,66.67,75.90,109.07,-27.69,8.15,25.07,5.62,-7.14,520.10
25th Aug,INNOVANA,506,-66.67,-112.36,-172.99,-79.79,-6.97,34.35,56.72,70.40,549.87
25th Aug,AVL,504,-66.67,26.50,72.37,168.30,257.83,243.74,230.46,197.00,460.98
25th Aug,ROHLTD,502.25,66.67,88.82,194.82,297.03,301.79,341.17,353.68,325.30,436.10
25th Aug,URAVIDEF,498.95,66.67,132.23,126.80,-30.93,-16.40,-8.96,37.71,50.38,522.19
25th Aug,ASKAUTOLTD,498.85,-66.67,-127.80,36.41,4.22,23.05,58.87,81.97,100.99,476.72
25th Aug,ASAL,497,66.67,-45.20,57.18,-35.71,-65.41,-44.46,-31.30,-35.54,465.18
25th Aug,ELGIEQUIP,496.55,-66.67,-106.48,-103.05,-109.67,-156.97,-31.48,-3.19,-10.60,532.28
25th Aug,IGARASHI,494.60,-66.67,-70.80,-72.67,-105.19,-52.87,-27.42,-24.34,-44.52,541.63
25th Aug,HARIOMPIPE,493.65,66.67,-28.60,-12.31,70.37,107.58,132.01,153.59,129.93,457.32
25th Aug,IDEAFORGE,491.95,-66.67,64.20,158.18,23.71,-44.51,-11.87,19.99,23.70,451.54
25th Aug,VENUSREM,491.95,-66.67,29.13,100.96,-7.55,60.85,79.42,88.83,104.87,488.00
25th Aug,HEG,490.95,-66.67,-73.35,-151.43,-139.90,-115.88,-44.86,8.46,33.51,522.50
25th Aug,SMARTWORKS,490.50,66.67,98.84,127.99,NaN,NaN,NaN,NaN,NaN,453.58
25th Aug,SHIVALIK,490,-66.67,-97.68,-125.94,-149.29,-183.47,-187.16,-163.84,-123.68,542.17
25th Aug,SOMANYCERA,488.60,-66.67,-88.47,-150.41,-141.13,-115.07,-24.80,5.11,3.91,537.01
25th Aug,SAREGAMA,486.70,-66.67,60.39,100.03,31.58,-46.77,-68.20,-60.48,-59.65,501.67
25th Aug,JSFB,486,-66.67,56.21,120.98,83.93,8.07,-11.27,32.32,49.35,456.75
25th Aug,SUNDARMHLD,486,-66.67,-133.33,30.75,17.01,38.30,61.52,79.06,95.71,464.64
25th Aug,NIPPOBATRY,485,66.67,91.10,132.87,164.78,64.47,0.921,35.47,23.59,453.88
25th Aug,RHIM,485,-66.67,-90.72,-113.99,-74.57,-2.83,31.35,43.93,51.82,524.59
25th Aug,GUJAPOLLO,484.85,-66.67,37.57,74.12,98.86,109.32,147.75,171.89,192.02,439.96
25th Aug,TI,482.75,-66.67,-101.72,-86.68,18.49,70.40,108.58,128.49,133.90,472.87
25th Aug,TIMETECHNO,481.35,66.67,46.68,93.26,155.63,168.92,103.26,120.68,142.24,455.67
25th Aug,ASHAPURMIN,481.30,-66.67,-96.20,-121.63,-148.24,13.66,48.52,72.86,60.44,538.10
25th Aug,UNITEDTEA,481.30,-66.67,-94.35,-75.85,34.33,87.65,112.26,123.12,107.94,468.85
25th Aug,SWANENERGY,481.15,66.67,79.45,132.72,35.38,78.69,112.54,132.27,42.55,437.67
25th Aug,AARTIDRUGS,480.90,66.67,67.58,-47.85,-77.42,-8.59,37.04,54.71,68.23,511.63
25th Aug,BBOX,479.85,-66.67,-69.51,-44.66,-101.37,-106.57,-4.88,29.14,15.99,509.79
25th Aug,HPL,479.10,-66.67,-105.56,-71.74,-157.44,-199.69,-52.10,-12.52,-3.86,537.16
25th Aug,AKUMS,477.90,-66.67,-68.69,-23.24,-80.48,-137.24,-135.92,-84.09,-92.10,507.12
25th Aug,DELHIVERY,476.85,66.67,129.93,141.23,100.86,123.85,135.32,133.82,153.06,453.51
25th Aug,JGCHEM,476.40,-66.67,-92.41,-91.69,-74.32,35.43,67.14,92.52,114.03,528.35
25th Aug,WELENT,475.65,66.67,98.41,120.15,-31.74,-84.46,-92.35,-54.08,-60.99,481.69
25th Aug,DBL,475,-66.67,-72.08,-79.06,-64.07,-98.38,-36.66,-11.10,17.76,461.84
25th Aug,AARTISURF,475,66.67,-25.93,29.40,-86.11,-165.35,-79.64,-33.25,-42.68,506.21
25th Aug,RSYSTEMS,474.55,66.67,88.01,171.84,213.57,152.44,107.82,119.14,122.30,423.04
25th Aug,SRM,473.20,-66.67,-133.33,-23.23,2.85,28.67,60.02,73.80,89.63,495.35
25th Aug,TIPSFILMS,472,66.67,107.54,-36.65,-80.32,-113.73,-116.86,-106.51,-120.23,514.99
25th Aug,DLINKINDIA,471.65,-66.67,-126.50,-187.61,-176.43,-140.60,-78.03,-10.83,-3.64,508.95
25th Aug,HERITGFOOD,471.45,-66.67,-73.35,23.90,10.86,11.02,51.11,69.79,84.78,491.34
25th Aug,BFINVEST,471.25,-66.67,-14.68,69.67,-10.33,-60.11,-85.79,-52.47,-55.76,460.60
25th Aug,REPRO,470.20,-66.67,-133.33,-76.33,-122.29,-166.88,-118.11,-36.90,-37.82,513.09
25th Aug,FAZE3Q,469.50,-66.67,-122.55,-152.21,-97.25,-140.53,-129.41,-40.89,-17.48,547.93
25th Aug,FDC,469.50,-66.67,-112.84,-174.63,-128.88,-27.31,21.73,48.82,49.26,494.16
25th Aug,POONAWALLA,467.70,66.67,88.91,83.11,109.76,96.80,110.43,107.39,109.57,440.91
25th Aug,MBEL,467.55,66.67,74.01,108.06,NaN,NaN,NaN,NaN,NaN,519.12
25th Aug,MAXESTATES,467.50,66.67,96.08,104.14,-47.59,-93.60,-21.55,14.24,1.49,487.11
25th Aug,HSCL,466.15,-66.67,-85.38,-13.34,-54.72,-47.20,-17.44,17.58,9.69,450.67
25th Aug,APOLLOTYRE,465.80,66.67,75.45,77.03,115.64,89.08,22.38,52.69,65.44,442.69
25th Aug,RELAXO,465.65,-66.67,-133.33,38.70,-1.59,32.45,65.33,91.53,27.97,442.73
25th Aug,HINDCOMPOS,464,-66.67,-108.78,-34.91,-96.56,-119.13,-12.62,11.95,18.45,496.25
25th Aug,AGARWALEYE,460.70,66.67,133.33,124.00,126.68,98.29,124.12,126.74,NaN,469.37
25th Aug,GRANULES,460.70,66.67,125.43,66.24,-29.33,-78.44,-70.10,-69.62,-78.97,471.69
25th Aug,IIFL,458.50,66.67,-41.28,30.70,-47.95,-53.25,16.41,44.78,59.08,479.66
25th Aug,SIRCA,456.50,-66.67,32.02,-55.59,72.43,107.28,106.94,112.67,133.31,444.87
25th Aug,GOACARBON,455.60,-66.67,-133.33,-223.95,-115.41,-151.58,-117.64,-58.42,-67.99,477.57
25th Aug,NUVOCO,453.15,-66.67,-111.73,11.02,86.88,117.43,159.93,194.39,228.81,437.17
25th Aug,INDRAMEDCO,453,-66.67,-99.44,-120.91,-80.61,0.205,29.94,56.34,53.85,473.66
25th Aug,SUPRAJIT,452,66.67,-65.18,37.47,-4.98,-17.51,38.33,58.78,74.75,435.60
25th Aug,SONACOMS,451.15,66.67,72.43,63.57,-36.41,-75.65,-85.53,-80.40,-93.93,470.91
25th Aug,KRBL,450.70,-66.67,-133.33,-76.58,73.92,140.18,158.07,146.00,155.53,439.62
25th Aug,VEDL,450.30,66.67,133.33,86.32,68.65,13.33,45.70,42.05,48.10,428.74
25th Aug,IGPL,450,-66.67,53.11,85.35,-38.97,-73.24,-25.38,3.23,7.37,423.49
25th Aug,IONEXCHANG,448.45,66.67,34.74,76.76,-51.55,-95.51,-132.57,-110.94,-124.70,460.06
25th Aug,SANDUMA,446.10,-66.67,-80.29,-166.05,-118.22,-159.27,-121.06,-71.61,-13.42,476.93
25th Aug,CMSINFO,446.10,66.67,-24.93,53.14,-58.36,-109.15,-100.55,-87.30,-62.30,465.07
25th Aug,PRICOLLTD,445.80,66.67,-12.12,61.41,56.48,33.69,34.42,47.90,-3.24,425.82
25th Aug,MSTCLTD,444.10,-66.67,-98.52,-148.35,-121.33,-156.05,-186.71,-150.90,-141.58,477.60
25th Aug,SANDHAR,443.90,66.67,-56.11,57.44,-60.79,-121.73,-39.76,-6.33,0.222,418.27
25th Aug,STARHEALTH,443.50,-66.67,43.71,-4.00,65.01,22.77,41.16,58.33,56.27,425.28
25th Aug,KOLTEPATIL,442.95,66.67,133.33,283.46,30.75,-25.79,33.88,55.07,69.92,400.71
25th Aug,KPEL,441.45,66.67,124.65,126.37,-72.83,-138.45,-50.30,-15.25,-4.90,470.00
25th Aug,CYIENTDLM,440.80,66.67,110.36,82.12,-23.10,-66.83,-73.43,-25.63,-31.50,448.86
25th Aug,DYCL,440.60,-66.67,-106.37,49.86,44.11,5.97,45.78,60.00,66.11,436.49
25th Aug,NINSYS,440.20,66.67,105.89,130.22,31.32,-32.77,-41.12,-58.32,-68.00,446.24
25th Aug,STEL,440,66.67,-15.88,30.32,113.18,145.25,140.46,132.49,121.53,412.76
25th Aug,PAVNAIND,440,-66.67,23.99,80.37,128.66,130.16,121.97,122.91,74.47,402.46
25th Aug,BAJAJHCARE,438.55,-66.67,-127.04,-140.93,-94.25,-133.27,-156.83,-129.56,-135.67,472.12
25th Aug,DOLPHIN,438.50,66.67,101.99,101.13,53.99,55.53,77.38,82.71,82.84,396.48
25th Aug,ATULAUTO,438.10,-66.67,-100.52,13.88,-53.82,-83.22,-91.07,-80.30,-87.66,433.95
25th Aug,EVEREADY,438,66.67,14.76,75.74,131.55,107.68,142.43,177.95,193.87,400.53
25th Aug,CARRARO,434.90,66.67,133.33,213.97,-39.64,-44.19,6.74,39.91,23.96,447.41
25th Aug,HINDZINC,434.70,66.67,64.70,93.50,5.88,-51.72,-55.43,-41.37,-37.67,435.55
25th Aug,AVADHSUGAR,434,-66.67,-121.00,-21.03,-73.23,-110.77,-129.15,-71.32,-51.01,433.87
25th Aug,TAJGVK,433.80,-66.67,-106.77,52.32,112.64,112.54,70.64,11.49,26.32,417.14
25th Aug,ARIES,433.35,66.67,96.74,171.05,268.02,203.67,207.44,203.97,218.49,387.83
25th Aug,MBAPL,433.15,-66.67,-91.58,40.22,41.04,65.60,76.75,96.05,114.22,413.42
25th Aug,CHEMPLASTS,432,-66.67,-130.22,7.57,10.91,31.42,40.05,33.68,9.73,425.53
25th Aug,GUJGASLTD,431.80,-66.67,-84.18,35.97,-50.12,-98.59,-124.94,-28.98,-28.60,446.12
25th Aug,AFCONS,431.05,66.67,85.40,70.55,96.14,33.02,8.64,-17.12,-34.33,411.17
25th Aug,RAMCOSYS,431,-66.67,37.69,66.50,157.49,78.60,89.94,100.40,108.39,400.54
25th Aug,KRISHIVAL,429,66.67,121.45,183.15,227.53,NaN,NaN,NaN,NaN,390.50
25th Aug,LTFOODS,428.25,-66.67,-94.89,-190.45,-152.35,-124.58,-9.59,18.29,29.53,462.82
25th Aug,SWIGGY,425.65,-66.67,-3.61,81.91,143.00,151.67,122.34,149.12,117.42,403.13
25th Aug,TMB,425.50,-66.67,-57.67,-116.61,-86.26,-149.34,-193.52,-64.45,-58.69,440.63
25th Aug,KAYA,425.10,-66.67,11.86,61.08,-10.59,46.12,69.32,88.12,105.60,437.55
25th Aug,LATENTVIEW,424.45,66.67,37.94,90.16,46.45,49.69,68.78,81.26,62.29,403.55
25th Aug,KIOCL,423,-66.67,12.38,86.70,161.41,225.24,251.31,255.18,243.62,371.04
25th Aug,GMDCLTD,421.50,-66.67,-60.52,-12.65,29.92,70.39,78.87,85.08,99.60,395.87
25th Aug,RISHABH,421.30,-66.67,-41.30,61.66,168.59,327.51,422.55,308.74,320.62,382.32
25th Aug,VIPIND,420.75,-66.67,-78.74,58.61,-72.43,-1.10,43.12,64.27,73.62,443.62
25th Aug,SIGMA,418,66.67,133.33,198.92,236.68,255.95,109.26,99.08,117.93,377.80
25th Aug,THELEELA,417.85,-66.67,-80.64,-142.18,-103.64,-26.56,NaN,NaN,NaN,442.27
25th Aug,ATHERENERG,417.70,66.67,39.13,32.83,85.69,154.62,NaN,NaN,NaN,389.84
25th Aug,TVSELECT,415.45,66.67,109.69,150.00,96.82,-6.02,30.38,54.41,63.97,424.77
25th Aug,HARSHA,414.30,66.67,-45.61,10.43,-16.31,32.56,59.19,74.99,73.69,398.40
25th Aug,VTL,414,-66.67,-81.60,18.03,-57.07,-111.45,-151.70,-76.29,-77.30,396.19
25th Aug,ZAGGLE,412.10,66.67,130.68,77.84,59.86,-7.23,20.10,42.86,24.25,372.87
25th Aug,EIHOTEL,411.20,-66.67,64.13,85.53,182.25,213.85,244.17,228.99,194.68,381.57
25th Aug,ARIHANTSUP,410.10,66.67,133.33,4.91,-70.87,37.27,63.00,71.40,19.03,406.01
25th Aug,MAMATA,410.10,-66.67,-112.67,-71.97,-106.92,-73.75,-22.06,6.38,4.71,450.72
25th Aug,OIL,409.35,-66.67,-30.19,-26.92,-111.33,-137.29,-84.23,-17.80,-18.70,425.15
25th Aug,JKPAPER,409.30,66.67,133.33,329.82,137.45,142.45,148.19,136.61,127.63,364.27
25th Aug,PRAJIND,409.10,-66.67,-100.56,-67.94,-110.10,-178.73,-212.37,-227.21,-154.40,430.04
25th Aug,SOTL,406.60,-66.67,16.67,-44.12,-28.52,-66.88,1.20,25.24,-11.53,398.73
25th Aug,UNIPARTS,405.90,-66.67,-130.60,41.56,108.53,119.09,118.89,131.46,147.05,396.03
25th Aug,BELLACASA,405.30,-66.67,-20.10,46.89,NaN,NaN,NaN,NaN,NaN,384.67
25th Aug,QUADFUTURE,404.20,-66.67,29.67,100.43,-46.06,-98.30,-135.39,-140.29,-135.94,412.20
25th Aug,PANACEABIO,403.25,-66.67,-68.39,-53.10,-77.83,-84.12,-76.71,-64.51,-34.51,436.83
25th Aug,S&SPOWER,403.25,66.67,30.74,-10.79,20.40,63.88,87.13,83.32,68.80,393.86
25th Aug,DYNPRO,403.10,66.67,109.28,129.66,239.54,165.74,197.13,235.07,226.54,355.89
25th Aug,APOLLOPIPE,401,-66.67,-96.96,61.93,-31.28,-84.76,-50.57,-6.55,-2.91,381.40
25th Aug,EXIDEIND,400.25,66.67,59.88,88.89,155.60,156.44,158.17,120.51,128.40,380.79
25th Aug,ZODIAC,400,-66.67,23.24,-52.91,-131.27,-175.97,-85.13,-63.34,-64.59,432.36
25th Aug,ITC,399.35,-66.67,-87.67,-134.03,-193.60,-281.66,-203.72,-161.17,-135.41,408.43
25th Aug,PFC,399.30,66.67,-57.63,-105.86,-151.48,-139.01,-127.58,-85.48,-54.20,416.35
25th Aug,GUJTHEM,399.25,66.67,86.72,124.81,204.16,203.03,166.65,152.36,NaN,366.94
25th Aug,CIEINDIA,398.95,-66.67,-71.68,12.73,-63.02,-101.35,-100.70,-63.92,-73.52,411.41
25th Aug,EIHAHOTELS,397.65,-66.67,-133.33,41.21,75.88,106.22,112.01,99.92,97.86,382.14
25th Aug,DENTA,397.30,-66.67,-85.77,65.67,153.12,224.95,284.12,339.36,NaN,376.67
25th Aug,MANINDS,394.45,-66.67,-119.53,-60.75,-113.10,-54.07,28.18,50.13,65.46,437.71
25th Aug,KALPATARU,394,66.67,31.99,-39.13,-30.91,NaN,NaN,NaN,NaN,373.63
25th Aug,SUNTECK,393.65,66.67,19.30,85.42,-33.55,-85.66,-73.92,-47.16,-57.28,400.97
25th Aug,HINDPETRO,390.25,-66.67,-88.89,-69.78,-107.38,-99.77,-86.70,-9.78,14.94,409.19
25th Aug,MIDHANI,390,-66.67,-92.59,-63.80,-72.33,-109.11,-6.62,29.48,43.30,415.13
25th Aug,NRAIL,389.05,66.67,125.24,134.21,158.69,113.43,97.29,111.58,118.41,349.85
25th Aug,AARTIIND,388.55,66.67,2.34,64.48,-57.87,-112.52,-140.75,-87.19,-98.32,398.17
25th Aug,EPACK,388.35,66.67,130.95,135.12,93.41,124.18,102.62,110.76,31.93,403.73
25th Aug,USHAMART,388.10,66.67,101.81,125.72,82.13,86.49,107.32,133.24,147.39,354.09
25th Aug,KILITCH,386,-66.67,-133.33,-129.78,-234.29,-273.96,-105.45,-21.79,2.30,413.93
25th Aug,CSBBANK,385.90,-66.67,-118.75,-37.38,-130.73,-52.64,6.28,42.24,58.45,373.17
25th Aug,ZUARI,383.60,66.67,59.37,76.49,85.49,146.98,214.77,276.04,335.79,337.43
25th Aug,TATAPOWER,383.25,-66.67,-92.91,-78.09,-75.02,-116.29,-94.98,-13.80,13.47,397.67
25th Aug,APCOTEXIND,383,-66.67,-133.33,-183.26,-136.92,-72.85,25.80,47.25,60.95,414.90
25th Aug,SOFTTECH,382.15,-66.67,-26.37,64.76,54.36,55.78,69.81,86.48,50.16,398.75
25th Aug,INDIACEM,381.90,-66.67,-27.53,47.87,108.41,129.06,132.03,125.99,127.92,362.06
25th Aug,SONATSOFTW,381.35,66.67,119.07,138.69,-10.21,-48.84,-28.83,0.368,-33.38,353.32
25th Aug,RALLIS,381.05,66.67,133.33,107.16,112.88,101.87,116.00,113.72,128.65,354.45
25th Aug,PCBL,380.95,66.67,-64.80,-17.04,-72.46,-101.43,-71.03,-64.99,-46.98,393.62
25th Aug,SGFIN,380.60,-66.67,-70.70,-140.44,NaN,NaN,NaN,NaN,NaN,403.09
25th Aug,FIRSTCRY,380,-66.67,-133.33,35.82,78.04,47.26,72.39,70.26,3.35,361.54
25th Aug,COALINDIA,380,66.67,-26.34,-85.94,-66.22,-106.75,-108.99,-89.01,-54.55,387.24
25th Aug,REFEX,379.85,66.67,69.84,0.606,-93.92,-130.79,-124.14,-91.94,-96.31,410.00
25th Aug,BSOFT,379.40,66.67,38.58,100.19,-55.17,-99.12,-97.78,-81.59,-81.77,392.83
25th Aug,GICRE,379.30,-66.67,-73.77,-140.14,-56.98,-48.83,-68.21,-69.53,-71.27,374.47
25th Aug,GOCLCORP,377.75,-66.67,-8.07,74.83,45.99,59.34,74.06,90.07,96.80,359.44
25th Aug,EBGNG,376.90,66.67,133.33,203.86,NaN,NaN,NaN,NaN,NaN,320.43
25th Aug,GRMOVER,376.65,66.67,90.74,128.65,43.06,60.69,73.45,89.67,99.46,354.36
25th Aug,GUFICBIO,376.10,66.67,77.61,133.65,-7.88,36.71,27.37,53.22,5.80,382.14
25th Aug,SENCO,375.50,-66.67,-49.76,51.28,107.40,121.63,102.72,96.90,32.68,350.24
25th Aug,RECLTD,375.05,-66.67,-85.91,-146.24,-137.63,-184.16,-167.77,-148.53,-129.32,388.63
25th Aug,DHARMAJ,375,66.67,100.87,128.13,238.17,171.01,133.19,138.87,161.63,357.89
25th Aug,GOPAL,374.60,66.67,73.55,107.52,124.53,118.01,76.67,85.18,94.88,344.14
25th Aug,BESTAGRO,374.05,-66.67,-133.33,-131.12,-101.06,-21.46,1.89,34.89,6.70,421.39
25th Aug,HERANBA,373.35,66.67,83.30,154.82,29.91,61.11,86.51,108.32,102.09,331.64
25th Aug,DALMIASUG,373,-66.67,11.91,89.97,2.55,-59.95,-73.17,-28.50,-9.99,360.62
25th Aug,BEL,372.05,-66.67,-59.22,-93.92,-117.36,-126.82,-8.30,27.75,45.10,390.45
25th Aug,FSL,372.05,66.67,131.65,133.01,126.19,44.93,49.11,67.65,75.52,352.31
25th Aug,GEPIL,371,-66.67,-28.93,58.43,136.67,217.72,159.93,174.50,190.32,339.73
25th Aug,THOMASCOTT,371,-66.67,-101.77,51.32,87.68,76.71,100.91,118.96,46.72,352.10
25th Aug,CREST,371,-66.67,-133.33,-30.53,-56.19,-86.17,-101.66,-63.52,-69.50,386.96
25th Aug,BAJAJINDEF,370.50,66.67,69.76,11.70,-93.23,-64.52,14.08,33.07,NaN,397.94
25th Aug,GODIGIT,370.45,66.67,86.86,111.46,145.68,148.16,111.06,114.41,130.69,348.62
25th Aug,VIDHIING,370.05,66.67,13.52,-46.27,-95.01,-150.56,-181.96,-196.67,-167.11,395.33
25th Aug,BANSALWIRE,370,-66.67,-114.07,-38.02,-78.65,-88.29,-55.41,-28.82,-29.62,389.57
25th Aug,SIS,370,66.67,104.92,88.04,-43.48,-36.13,35.61,56.69,71.96,381.34
25th Aug,INDIANHUME,369.85,-66.67,-112.83,-60.95,-109.06,-158.03,-143.08,-58.09,-19.73,404.51
25th Aug,DOLLAR,369.55,66.67,94.77,84.21,-47.65,-69.09,-93.05,-98.95,-103.40,380.71
25th Aug,BLS,368.80,66.67,-31.49,-69.12,-80.19,-55.53,-48.37,-24.39,-43.47,389.27
25th Aug,VGUARD,367.85,-66.67,-120.16,28.37,-50.34,-73.79,-53.58,0.942,5.47,377.77
25th Aug,REPCOHOME,367.45,66.67,-65.82,-84.84,-104.57,-159.61,-144.39,-46.92,-40.64,392.43
25th Aug,DIAMINESQ,365,66.67,46.07,-55.11,-112.21,-97.26,-80.87,-33.71,-48.52,391.93
25th Aug,HUBTOWN,363.65,66.67,124.14,216.60,120.45,108.42,125.26,154.53,162.12,327.89
25th Aug,MANGCHEFER,363.45,66.67,133.33,115.80,72.66,115.48,151.62,133.62,140.74,335.66
25th Aug,5PAISA,362.45,-66.67,-114.74,-138.61,-109.62,-139.03,-123.26,-59.90,-65.91,386.79
25th Aug,GENUSPOWER,361.05,-66.67,58.81,-2.00,-53.52,-68.89,11.78,40.30,49.94,376.29
25th Aug,ASIANENE,360.85,66.67,105.48,160.40,88.95,148.29,180.54,175.63,161.53,320.74
25th Aug,DIFFNKG,360.60,66.67,86.53,111.61,127.86,171.26,131.36,146.01,156.50,322.96
25th Aug,MHRIL,360.15,-66.67,-52.75,74.62,48.07,71.67,66.68,76.41,88.19,365.99
25th Aug,BIOCON,359.95,66.67,57.14,38.89,-65.66,-18.48,22.05,43.81,30.76,342.21
25th Aug,GOLDIAM,359.70,-66.67,63.71,35.71,82.08,82.91,17.46,-0.564,-35.86,340.14
25th Aug,GEECEE,358,66.67,25.36,-47.14,-129.18,-145.35,-126.58,-135.54,-143.00,379.45
25th Aug,UEL,357.90,66.67,-18.54,69.15,106.58,137.89,92.58,87.57,82.43,317.14
25th Aug,IGIL,355.75,66.67,66.76,127.36,-54.88,-77.06,-67.42,-38.69,-59.07,364.88
25th Aug,MAHASTEEL,355,66.67,34.87,55.75,-26.18,43.31,65.69,80.82,93.28,368.48
25th Aug,INDUSTOWER,354.75,66.67,73.27,111.62,-32.79,-85.49,-122.16,-58.01,-43.26,335.32
25th Aug,SANGAMIND,354.05,-66.67,-121.87,-177.09,-84.68,-144.29,-173.60,-102.61,-87.00,387.74
25th Aug,CRIZAC,353.40,66.67,85.94,143.21,158.19,NaN,NaN,NaN,NaN,321.66
25th Aug,LAXMIDENTL,352.70,66.67,133.33,-37.55,-106.43,-159.71,-154.17,-144.60,NaN,382.02
25th Aug,RAILTEL,352.35,-66.67,-88.84,-1.36,-68.32,-115.50,-49.72,-9.16,-7.06,371.71
25th Aug,VALIANTORG,350.50,-66.67,-75.56,-28.41,-63.47,-103.26,-62.85,-16.12,3.75,370.47
25th Aug,MEDICAMEQ,350.15,-66.67,-117.86,-80.88,-112.84,-158.81,-164.97,-159.36,-160.67,374.64
25th Aug,SKMEGGPROD,349.75,66.67,117.67,98.21,136.90,134.14,143.33,153.87,183.39,328.50
25th Aug,AFFORDABLE,348.85,-66.67,-133.33,-239.75,-116.10,-156.90,-123.43,-131.09,-120.01,415.63
25th Aug,JYOTHYLAB,347.15,66.67,96.30,105.56,91.79,73.06,3.85,16.55,-11.58,328.72
25th Aug,MAHLIFE,346.90,-66.67,-69.61,-5.76,-76.32,-74.82,-15.66,21.64,-7.30,364.87
25th Aug,TRIVENI,345.80,66.67,115.26,132.57,-23.66,-77.11,-97.71,-102.89,-114.26,348.33
25th Aug,DVL,345.20,-66.67,-106.56,-109.04,-62.02,13.64,2.51,30.82,30.83,345.00
25th Aug,IRIS,344.25,66.67,126.45,9.85,-91.16,12.82,36.47,12.12,-13.77,348.07
25th Aug,NITINSPIN,341.20,-66.67,-133.33,20.53,-67.95,-124.88,-145.83,-71.65,-68.25,359.10
25th Aug,ASIANHOTNR,340.65,-66.67,-83.92,26.71,7.88,-29.75,-61.86,-85.12,-62.21,308.68
25th Aug,SANGHVIMOV,339.25,-66.67,-4.55,75.07,113.37,178.66,171.50,167.38,179.27,313.63
25th Aug,PRINCEPIPE,338.25,-66.67,21.04,73.20,37.24,-3.32,41.47,59.62,45.16,314.61
25th Aug,NTPC,337.85,66.67,-20.82,8.76,21.33,46.50,-14.86,-17.30,16.21,330.61
25th Aug,APTUS,337.25,-66.67,-119.81,-78.62,-53.11,35.63,51.49,73.28,86.73,363.33
25th Aug,ZUARIIND,337.10,-66.67,-4.78,81.81,129.75,221.06,258.62,211.51,218.61,305.83
25th Aug,JWL,336.15,-66.67,-21.24,59.13,-40.65,-91.57,-107.23,-64.23,-57.46,327.91
25th Aug,OAL,336,-66.67,22.76,77.29,-76.28,-138.38,-95.40,-26.86,-21.45,353.89
25th Aug,SAKAR,336,66.67,69.65,120.26,-42.71,-28.90,23.51,52.42,64.84,344.48
25th Aug,WINDMACHIN,334.40,66.67,64.09,92.84,-26.54,-77.75,-59.27,-7.68,9.16,345.03
25th Aug,BOROLTD,334.30,-66.67,-62.85,28.37,45.51,-30.82,-19.16,-10.29,-25.58,319.24
25th Aug,PANAMAPET,334,-66.67,-118.96,-94.78,-132.52,-169.67,-163.31,-170.34,-142.09,348.04
25th Aug,DMCC,332.50,-66.67,-93.87,-82.08,74.49,102.03,123.62,147.92,95.50,308.78
25th Aug,SHREEPUSHK,332,-66.67,-97.04,-99.94,-149.82,-43.09,22.48,40.72,48.73,374.24
25th Aug,NIITMTS,331.75,66.67,77.56,97.69,32.09,-27.63,-57.13,-66.68,-72.93,336.68
25th Aug,ONWARDTEC,331.40,-66.67,-8.28,80.73,-10.22,22.31,60.11,76.14,88.41,324.26
25th Aug,MOIL,330.20,66.67,-44.55,43.86,-60.24,-115.41,-83.68,-48.31,-30.10,344.62
25th Aug,SURAJLTD,330.10,-66.67,-90.74,-137.02,-108.60,-143.12,-168.79,-174.98,-153.44,362.07
25th Aug,MONARCH,329.95,-66.67,-102.37,-50.00,-82.79,-38.07,-8.49,-5.72,-34.41,356.73
